Keys,Values
Tên TCPH:,"
Công ty cổ phần Gốm xây dựng Yên Hưng
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Gốm xây dựng Yên Hưng
Mã chứng khoán:,HLY
Mã ISIN:,VN000000HLY6
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,"Số 50/2006/GCNCP-TTLK do VSD cấp lần đầu ngày 20/12/2006, Số 50/2006/GCNCP-VSD-4 cấp thay đổi lần 4 ngày 14/03/2022"
Tổng số chứng khoán đăng ký:,1.000.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,10.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
