Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 11/2010
Mã chứng khoán:,TB1015055
Mã ISIN:,VNTB10150555
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 91/2010/GCNTP-VSD do VSD cấp lần đầu 23/07/2010, Số 91/2010/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 24/04/2013"
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,10.3%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,05 năm
Ngày phát hành:,08/07/2010
Ngày đáo hạn:,08/07/2015
Nơi quản lý tại VSD:,Trụ sở chính
