Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 131/2019
Mã chứng khoán:,TD1926171
Mã ISIN:,VNTD19261716
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,"Số 33/2019/GCNTP-VSD do VSD cấp ngày 26/09/2019, số 33/2019/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 24/10/2019
"
Tổng số chứng khoán đăng ký:,14.400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.440.000.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"3,5%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 26/09 từ năm 2020 đến năm đáo hạn.						
Kỳ hạn:,7 năm
Ngày phát hành:,26/09/2019
Ngày đáo hạn:,26/09/2026
Nơi quản lý tại VSD:,Trụ sở chính
