Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 16/2006
Mã chứng khoán:,TP4A1606
Mã ISIN:,VN0TP4A16069
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,151/GCN/CNTTLK-ĐK
Tổng số chứng khoán đăng ký:,300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,30.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,28/02/2006
Ngày đáo hạn:,28/02/2021
Nơi quản lý tại VSD:,Trụ sở chính
