Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu Đô thị Tp.HCM (đấu thầu) đoạt 8/2006
Mã chứng khoán:,HCM_0806
Mã ISIN:,VN00HCM08060
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,01/2007/GCNTP-CNTTLK ngày 39389
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.8%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,22/12/2006
Ngày đáo hạn:,22/12/2011
Nơi quản lý tại VSD:,Chi nhánh
