Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 151/2020
Mã chứng khoán:,TD2050036
Mã ISIN:,VNTD20500367
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 06/2020/GCNTP-VSD do VSD cấp lần đầu ngày 15/10/2020; số 06/2020/GCNTP-VSD-7 cấp thay đổi lần 07 ngày 24/12/2020
Tổng số chứng khoán đăng ký:,86.375.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.637.500.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"3,2%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/10 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,15/10/2020
Ngày đáo hạn:,15/10/2050
Nơi quản lý tại VSD:,Trụ sở chính
