Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 69/2011
Mã chứng khoán:,TD1116054
Mã ISIN:,VNTD11160544
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"54/2011/GCNTP-VSD do VSD cấp lần đầu ngày 12/09/2011, sô 54/2011/GCNTP-VSD-8 cấp thay đổi lần thứ 8 ngày	12/12/2011"
Tổng số chứng khoán đăng ký:,37.840.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.784.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.4%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 1 lần khi đáo hạn, tiền lãi được thanh toán định kỳ hàng năm vào ngày 06/09 từ năm 2012 đến năm đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,06/09/2011
Ngày đáo hạn:,06/09/2016
Nơi quản lý tại VSD:,Trụ sở chính
