Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 75/2018
Mã chứng khoán:,TD1833124
Mã ISIN:,VNTD18331247
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 19/2018/GCNTP-VSD do VSD cấp lần đầu ngày 21/06/2018, số 19/2018/GCNTP-VSD-5 cấp thay đổi lần 5 ngày 26/07/2018"
Tổng số chứng khoán đăng ký:,86.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.670.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 21/06 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,21/06/2018
Ngày đáo hạn:,21/06/2033
Nơi quản lý tại VSD:,Trụ sở chính
