Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu chính phủ đấu thầu đợt 14/2015
Mã chứng khoán:,TD1530287
Mã ISIN:,VNTD15302878
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 21/2015/GCNTP-VSD do VSD cấp lần đầu ngày 27/2/2015, Số 21/2015/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 12/06/2015"
Tổng số chứng khoán đăng ký:,100.365.964 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.036.596.400.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,5%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  28/02 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,15 năm
Ngày phát hành:,28/02/2015
Ngày đáo hạn:,28/02/2030
Nơi quản lý tại VSD:,Trụ sở chính
