Keys,Values
Tên TCPH:,"
Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu CTCP Đầu tư Hạ tầng Kỹ thuật TP.HCM
Mã chứng khoán:,CII42013
Mã ISIN:,VN0CII420136
Loại chứng khoán:,Trái phiếu doanh nghiệp
Mệnh giá:,1.000.000 đồng
Sàn giao dịch (*):,Đại chúng chưa niêm yết
Giấy chứng nhận ĐKCK:,Số: 05/2021/GCNTP-VSD do VSD cấp lần đầu ngày 20/01/2021
Tổng số chứng khoán đăng ký:,390.633 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,390.633.000.000 đồng
Hình thức phát hành:,Trái phiếu chuyển đổi được chào bán ra công chúng cho cổ đông hiện hữu
Lãi suất:,"11,0%/năm"
Cách thức trả lãi:,"Sau tròn mỗi 06 tháng kể từ ngày phát hành. Trả lãi 06 tháng một lần. Để làm rõ, trái phiếu nào thực hiện chuyển đổi vào mỗi đợt trong thời hạn chuyển đổi đã quy định, trái phiếu vẫn được quyền nhận"
Kỳ hạn:,05 năm
Ngày phát hành:,02/11/2020
Ngày đáo hạn:,02/11/2025
Nơi quản lý tại VSD:,Chi nhánh
