Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 124/2013
Mã chứng khoán:,TD1318027
Mã ISIN:,VNTD13180276
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"135/2013/GCNTP-VSD do VSD cấp lần đầu ngày 16/12/2013, 135/2013/GCNTP-VSD-2 cấp thay đổi lần thứ 2 ngày 31/12/2013"
Tổng số chứng khoán đăng ký:,29.577.827 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.957.782.700.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/12 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,15/12/2013
Ngày đáo hạn:,15/12/2018
Nơi quản lý tại VSD:,Trụ sở chính
