Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 03/2017
Mã chứng khoán:,TD1722377
Mã ISIN:,VNTD17223775
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 05/2017/GCNTP-VSD do VSD cấp lần đầu ngày 12/01/2017, số 05/2017/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 09/02/2017"
Tổng số chứng khoán đăng ký:,70.840.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.084.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/01 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,12/01/2017
Ngày đáo hạn:,12/01/2022
Nơi quản lý tại VSD:,Trụ sở chính
