Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 08/2011
Mã chứng khoán:,TD1121021
Mã ISIN:,VNTD11210216
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 21/2011/GCNTP-VSD do VSD cấp lần đầu ngày 03/03/2011, Số 21/2011/GCNTP-VSD-7 cấp thay đổi lần thứ 7 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,12.208.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.220.800.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.5%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,22/02/2011
Ngày đáo hạn:,22/02/2021
Nơi quản lý tại VSD:,Trụ sở chính
