Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền HPG/6M/SSI/C/EU/CASH-01
Mã chứng quyền:,CHPG1905
Mã ISIN:,VN0CHPG19057
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,30/12/2019
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,23.100  đồng
Giá phát hành lần đầu:,3.300  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:   12/2019/GCNCW-VSD do VSD cấp ngày 09/07/2019, Số:   12/2019/GCNCW-VSD-1 cấp thay đổi lần 1 ngày 13/9/2019"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.300.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
