Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 16/2008
Mã chứng khoán:,CPB0811052
Mã ISIN:,VNTB08110520
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,52/2008/GCNTP-TTLK cấp ngày 08/10/2008
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,01/09/2008
Ngày đáo hạn:,01/10/2011
Nơi quản lý tại VSD:,Trụ sở chính
