Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 01/2006
Mã chứng khoán:,TP4A0106
Mã ISIN:,VN0TP4A01061
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,0 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,0 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,17/01/2006
Ngày đáo hạn:,17/01/2011
Nơi quản lý tại VSD:,Trụ sở chính
