Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trai phiếu Chính phủ BLPH đợt 14/2006
Mã chứng khoán:,CP061105
Mã ISIN:,VN0CP0611051
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,05/2006/GCNTP-TTLK ngày 13/6/2006
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.725%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,07/06/2006
Ngày đáo hạn:,07/06/2011
Nơi quản lý tại VSD:,Trụ sở chính
