Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.HPG.KIS.M.CA.T.04
Mã chứng quyền:,CHPG2002
Mã ISIN:,VN0CHPG20022
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,11 tháng
Ngày đáo hạn:,16/12/2020
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,29.999  đồng
Giá phát hành lần đầu:,1.700  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:   29/2020/GCNCW-VSD do VSD cấp ngày 06/02/2020, số 29/2020/GCNCW-VSD-1 do VSD cấp thay đổi lần thứ 01 ngày 29/4/2020"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.100.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.800.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
