Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền .VNM.KIS.M.CA.T.02
Mã chứng quyền:,CVNM1902
Mã ISIN:,VN0CVNM19028
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,26/03/2020
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,133.333  đồng
Giá phát hành lần đầu:,1.840  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:   30/2019/GCNCW-VSD do VSD cấp ngày 7/10/2019, Số:   30/2019/GCNCW-VSD-1 cấp thay đổi lần 1 ngày 08/01/2020"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,9.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
