Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán VnDirect
"
Tên chứng quyền:,Chứng quyền.FPT.VND.M.CA.T.2022.1
Mã chứng quyền:,CFPT2203
Mã ISIN:,VN0CFPT22033
Mã chứng khoán cơ sở:,FPT
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần FPT
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,01/08/2022
Tỷ lệ chuyển đổi:,4:1
Giá thực hiện:,95.000  đồng
Giá phát hành lần đầu:,3.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,số: 34/2022/GCNCW-VSD do VSD cấp lần đầu ngày 15/03/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,7.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,28.500.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,7.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
