Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 29/2013
Mã chứng khoán:,TD1316016
Mã ISIN:,VNTD13160161
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 52/2013/GCNTP-VSD do VSD cấp lần đầu ngày 02/05/2013, Số 52/2013/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 01/07/2013"
Tổng số chứng khoán đăng ký:,51.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/04 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,30/04/2013
Ngày đáo hạn:,30/04/2016
Nơi quản lý tại VSD:,Trụ sở chính
