Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 13/2007
Mã chứng khoán:,CPD071227
Mã ISIN:,VNCPD0712275
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,58/2007/GCNTP-TTLK ngày 03/8/2007
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,30/07/2007
Ngày đáo hạn:,30/07/2012
Nơi quản lý tại VSD:,Trụ sở chính
