Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 117/2016
Mã chứng khoán:,TD1646503
Mã ISIN:,VNTD16465039
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 96/2016/GCNTP-VSD do VSD cấp lần đầu ngày 13/10/2016, Số: 96/2016/GCNTP-VSD-2 cấp thay đổi lần 1 ngày29/12/2016"
Tổng số chứng khoán đăng ký:,73.751.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.375.100.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.9%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 13/10 từ năm 2017 đến năm đáo hạn"
Kỳ hạn:,30 năm
Ngày phát hành:,13/10/2016
Ngày đáo hạn:,13/10/2046
Nơi quản lý tại VSD:,Trụ sở chính
