Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền FPT/6M/SSI/C/EU/Cash-01
Mã chứng quyền:,CFPT1903
Mã ISIN:,VN0CFPT19039
Mã chứng khoán cơ sở:,FPT
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần FPT
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,30/12/2019
Tỷ lệ chuyển đổi:,"0,9812:1"
Giá thực hiện:,45.140  đồng
Giá phát hành lần đầu:,6.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:  14/2019/GCNCW-VSD do VSD cấp ngày  09/07/2019, Số:  14/2019/GCNCW-VSD- 1 cấp thay đổi lần 1 ngày 13/9/2019"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,6.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
