Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ (BLPH) NHPTVN kỳ hạn 5 năm
Mã chứng khoán:,QH061109
Mã ISIN:,VN0QH0611090
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,24/2006/GCNTP-TTLK ngày 23/8/2006
Tổng số chứng khoán đăng ký:,0 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,0 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,09/08/2006
Ngày đáo hạn:,09/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
