Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị Tp.HCM (BLPH) đợt 1/2006
Mã chứng khoán:,HCMA0106
Mã ISIN:,VN0HCMA01063
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,01/2006/GCNTP-CNTTLK
Tổng số chứng khoán đăng ký:,4.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,480.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.05%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,31/05/2006
Ngày đáo hạn:,31/05/2011
Nơi quản lý tại VSD:,Trụ sở chính
