Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 108/2015
Mã chứng khoán:,TD1520269
Mã ISIN:,VNTD15202698
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 84/2015/GCNTP-VSD do VSD cấp lần đầu ngày 05/11/2015, số 84/2015/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 31/12/2019"
Tổng số chứng khoán đăng ký:,76.480.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.648.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6.5%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  05/11 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,5 năm
Ngày phát hành:,05/11/2015
Ngày đáo hạn:,05/11/2020
Nơi quản lý tại VSD:,Trụ sở chính
