Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 14/2019
Mã chứng khoán:,TD1934189
Mã ISIN:,VNTD19341898
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 07/2019/GCNTP-VSD do VSD cấp lần đầu ngày 24/01/2019, Số: 07/2019/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 28/03/2019"
Tổng số chứng khoán đăng ký:,128.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.805.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 24/01 từ năm 2020 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,24/01/2019
Ngày đáo hạn:,24/01/2034
Nơi quản lý tại VSD:,Trụ sở chính
