Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CVHM02MBS21CE
Mã chứng quyền:,CVHM2108
Mã ISIN:,VN0CVHM21083
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,4 tháng
Ngày đáo hạn:,27/12/2021
Tỷ lệ chuyển đổi:,9.1065:1
Giá thực hiện:,84.994  đồng
Giá phát hành lần đầu:,1.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 108/2021/GCNCW-VSD do VSD cấp lần đầu ngày 13/09/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.400.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.320.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.400.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
