Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 68/2015
Mã chứng khoán:,TD1520266
Mã ISIN:,VNTD15202664
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 43/2015/GCNTP-VSD do VSD cấp lần đầu ngày 29/6/2015, Số 43/2015/GCNTP-VSD-6 thay đổi lần 6 ngày 20/12/2019
"
Tổng số chứng khoán đăng ký:,55.168.419 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.516.841.900.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  30/06 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,5 năm
Ngày phát hành:,30/06/2015
Ngày đáo hạn:,30/06/2020
Nơi quản lý tại VSD:,Trụ sở chính
