Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền HPG/VCSC/M/Au/T/A4
Mã chứng quyền:,CHPG2207
Mã ISIN:,VN0CHPG22077
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,26/09/2022
Tỷ lệ chuyển đổi:,3:1
Giá thực hiện:,51.500  đồng
Giá phát hành lần đầu:,2.200  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 64/2022/GCNCW-VSD do VSD cấp lần đầu ngày 21/04/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,6.600.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
