Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 08/2020
Mã chứng khoán:,TD2050035
Mã ISIN:,VNTD20500359
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 06/2020/GCNTP-VSD do VSD cấp ngày 16/01/2020; số 06/2020/GCNTP-VSD-15 cấp thay đổi lần 15 ngày 08/10/2020
Tổng số chứng khoán đăng ký:,138.790.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.879.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,8%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/01 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,30 năm
Ngày phát hành:,16/01/2020
Ngày đáo hạn:,16/01/2050
Nơi quản lý tại VSD:,Trụ sở chính
