Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH
Mã chứng khoán:,QHB0813064
Mã ISIN:,VNBB08130643
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,64/2008/GCNTP-TTLK cấp ngày 17/11/2008
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,30/10/2008
Ngày đáo hạn:,30/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
