Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 16/2017
Mã chứng khoán:,TD1727396
Mã ISIN:,VNTD17273960
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 25/2017/GCNTP-VSD do VSD cấp lần đầu ngày 16/2/2017, Số: 25/2017/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 20/04/2017"
Tổng số chứng khoán đăng ký:,61.360.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.136.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/02 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,16/02/2017
Ngày đáo hạn:,16/02/2027
Nơi quản lý tại VSD:,Trụ sở chính
