Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu chính quyền địa phương TP.HCM đợt 02 năm 2014
Mã chứng khoán:,HCMB14178
Mã ISIN:,VNHCMB141782
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 72/2014/GCNTP-VSD do VSD cấp 13/11/2014
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"5,85%/năm"
Cách thức trả lãi:,"Tiền lãi trái phiếu được thanh toán sau theo định kỳ 01 năm/lần. Trường hợp đến hạn trả lãi, chủ sở hữu trái phiếu không đến nhận lãi thanh toán thì lãi trái phiếu được bảo lưu, không tính nhập gốc."
Kỳ hạn:,5 năm
Ngày phát hành:,13/11/2014
Ngày đáo hạn:,13/11/2019
Nơi quản lý tại VSD:,Trụ sở chính
