Keys,Values
Tên TCPH:,"
Công ty cổ phần Thương mại Bia hà Nội
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Thương mại Bia hà Nội
Mã chứng khoán:,HAT
Mã ISIN:,VN000000HAT9
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,Số 103/2010/GCNCP-VSD do VSD cấp ngày 22/04/2010
Tổng số chứng khoán đăng ký:,3.123.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,31.230.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
