Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VIC.KIS.M.CA.T.16
Mã chứng quyền:,CVIC2205
Mã ISIN:,VN0CVIC22056
Mã chứng khoán cơ sở:,VIC
Tổ chức phát hành mã chứng khoán cơ sở:,Tập đoàn Vingroup – Công ty CP
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,20/10/2022
Tỷ lệ chuyển đổi:,16:1
Giá thực hiện:,86.666  đồng
Giá phát hành lần đầu:,1.100  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 81/2022/GCNCW-VSD do VSD cấp lần đầu ngày 09/05/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,4.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.400.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,4.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
