Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB112071
Mã ISIN:,VNVDB1120718
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,42/2012/GCNTP-VSD cấp ngày 21/05/2012
Tổng số chứng khoán đăng ký:,8.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,8%/năm"
Cách thức trả lãi:,Tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành. Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,05 năm
Ngày phát hành:,18/05/2012
Ngày đáo hạn:,18/05/2017
Nơi quản lý tại VSD:,Trụ sở chính
