Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 01/2011
Mã chứng khoán:,TD1114005
Mã ISIN:,VNTD11140058
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,05/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,70.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.1%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,3 năm
Ngày phát hành:,28/01/2011
Ngày đáo hạn:,28/01/2014
Nơi quản lý tại VSD:,Trụ sở chính
