Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2010
Mã chứng khoán:,TD1015056
Mã ISIN:,VNTD10150561
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 92/2010/GCNTP-VSD ngày 23/07/2010
Tổng số chứng khoán đăng ký:,5.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,550.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,05 năm
Ngày phát hành:,06/07/2010
Ngày đáo hạn:,06/07/2015
Nơi quản lý tại VSD:,Trụ sở chính
