Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 125/2015
Mã chứng khoán:,TD1518361
Mã ISIN:,VNTD15183617
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"  Số 117/2015/GCNTP-VSD do VSD cấp ngày 28/12/2015 					
"
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,zero coupon
Cách thức trả lãi:,Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn.						
Kỳ hạn:,3 năm 
Ngày phát hành:,28/12/2015
Ngày đáo hạn:,28/12/2018
Nơi quản lý tại VSD:,Trụ sở chính
