Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ bằng ngoại tệ đấu thầu đợt 2/2009 kỳ hạn 01 năm
Mã chứng khoán:,CPD0910016
Mã ISIN:,VNTD09100163
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100 USD
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,19/2009/GCNTP-TTLK ngày 11/9/2009
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000 USD
Hình thức phát hành:,
Lãi suất:,"2,98%/năm"
Cách thức trả lãi:,
Kỳ hạn:,01 năm
Ngày phát hành:,26/08/2009
Ngày đáo hạn:,26/08/2010
Nơi quản lý tại VSD:,Trụ sở chính
