Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam
Mã chứng khoán:,VEC10906
Mã ISIN:,VN0VEC109066
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,27/2009/GCNTP-VSD cấp ngày 15/10/2009
Tổng số chứng khoán đăng ký:,37.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.400.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.4%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,16/07/2009
Ngày đáo hạn:,16/07/2014
Nơi quản lý tại VSD:,Trụ sở chính
