Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ Đấu thầu đợt 09/2008
Mã chứng khoán:,CPD0813027
Mã ISIN:,VNTD08130278
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,27/2008/GCNTP-TTLK ngày 18/8/2008
Tổng số chứng khoán đăng ký:,550.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,55.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,16%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,12/08/2008
Ngày đáo hạn:,12/08/2013
Nơi quản lý tại VSD:,Trụ sở chính
