Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng phát triển Việt Nam
Mã chứng khoán:,BVDB12078
Mã ISIN:,VNBVDB120780
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,62/2012/GCNTP-VSD cấp ngày 02/10/2012
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,6%/năm"
Cách thức trả lãi:,"Lãi trả sau mỗi năm 01 lần vào ngày trùng ngày phát hành. Lãi được bảo lưu, không tính nhập gốc. Gốc được thanh toán 01 lần bằng mệnh giá khi đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,02/10/2012
Ngày đáo hạn:,02/10/2022
Nơi quản lý tại VSD:,Trụ sở chính
