Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ bằng ngoại tệ đầu thầu đợt 2/2009 kỳ hạn 02 năm
Mã chứng khoán:,CPD0911017
Mã ISIN:,VNTD09110170
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100 USD
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,20/2009/GCNTP-TTLK ngày 11/9/2009
Tổng số chứng khoán đăng ký:,470.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,47.000.000 USD
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,75%/năm"
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,2 năm
Ngày phát hành:,26/08/2009
Ngày đáo hạn:,26/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
