Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 03 năm
Mã chứng khoán:,QHB0912029
Mã ISIN:,VNBB09120296
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,24/12/2009
Ngày đáo hạn:,24/12/2012
Nơi quản lý tại VSD:,Trụ sở chính
