Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 25 ( KBNN) kỳ hạn 5 năm
Mã chứng khoán:,CP061123
Mã ISIN:,VN0CP0611234
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,71/2006/GCNTP-TTLK ngày 28/11/2006
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,36%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,15/11/2006
Ngày đáo hạn:,15/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
