Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 4/2020
Mã chứng khoán:,TD2040031
Mã ISIN:,VNTD20400311
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 04/2020/GCNTP-VSD do VSD cấp ngày 09/01/2020, số 04/2020/GCNTP-VSD-15 cấp thay đổi lần 15 ngày 06/8/2020"
Tổng số chứng khoán đăng ký:,128.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/01 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,20 năm
Ngày phát hành:,09/01/2020
Ngày đáo hạn:,09/01/2040
Nơi quản lý tại VSD:,Trụ sở chính
