Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 5 năm
Mã chứng khoán:,QH061136
Mã ISIN:,VN0QH0611363
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,80/2006/GCNTP-TTLK ngày 20/12/2006
Tổng số chứng khoán đăng ký:,3.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,360.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.50%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,11/12/2006
Ngày đáo hạn:,11/12/2011
Nơi quản lý tại VSD:,Trụ sở chính
