Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VIC/5M/SSI/C/EU/Cash-10
Mã chứng quyền:,CVIC2105
Mã ISIN:,VN0CVIC21058
Mã chứng khoán cơ sở:,VIC
Tổ chức phát hành mã chứng khoán cơ sở:,Tập đoàn Vingroup – Công ty CP
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,05 tháng
Ngày đáo hạn:,06/01/2022
Tỷ lệ chuyển đổi:,"4,4444:1"
Giá thực hiện:,106.667  đồng
Giá phát hành lần đầu:,3.250  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   87/2021/GCNCW-VSD do VSD cấp lần đầu ngày 23/08/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,11.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,35.750.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,11.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
