Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 92/2016
Mã chứng khoán:,TD1631464
Mã ISIN:,VNTD16314641
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 69/2016/GCNTP-VSD do VSD cấp lần đầu ngày 04/08/2016, số 69/2016/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 08/09/2016"
Tổng số chứng khoán đăng ký:,54.272.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.427.200.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/08 từ năm 2017 đến năm đáo hạn"
Kỳ hạn:,15 năm
Ngày phát hành:,04/08/2016
Ngày đáo hạn:,04/08/2031
Nơi quản lý tại VSD:,Trụ sở chính
