Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 178/2021
Mã chứng khoán:,TD2136030
Mã ISIN:,VNTD21360308
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 56/2021/GCNTP-VSD do VSD cấp lần đầu ngày 25/11/2021; Số: 56/2021/GCNTP-VSD do VSD-3 cấp thay đổi lần 03 ngày 16/12/2021
Tổng số chứng khoán đăng ký:,175.640.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,17.564.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 25/11 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,25/11/2021
Ngày đáo hạn:,25/11/2036
Nơi quản lý tại VSD:,Trụ sở chính
