Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 9/2010
Mã chứng khoán:,TB1013047
Mã ISIN:,VNTB10130474
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,80/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.9%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,10/06/2010
Ngày đáo hạn:,10/06/2013
Nơi quản lý tại VSD:,Trụ sở chính
