Keys,Values
Tên TCPH:,"
CTCP Xây dựng Công trình Giao thông 710
"
Tên chứng khoán:,CC7 - CTCP Xây dựng Công trình Giao thông 710
Mã chứng khoán:,CC7
Mã ISIN:,VN000000CC73
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 129/2010/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 10/06/2010
Tổng số chứng khoán đăng ký:,3.168.323 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,31.683.230.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
