Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 163/2018
Mã chứng khoán:,TD1823089
Mã ISIN:,VNTD18230894
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 53/2018/GCNTP-VSD do VSD cấp ngày 01/11/2018
Tổng số chứng khoán đăng ký:,2.750.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,275.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,2%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 01/11 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,01/11/2018
Ngày đáo hạn:,01/11/2023
Nơi quản lý tại VSD:,Trụ sở chính
