Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,TP1A5305
Mã ISIN:,VN0TP1A53050
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,90.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,08/12/2005
Ngày đáo hạn:,08/12/2008
Nơi quản lý tại VSD:,Trụ sở chính
