Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VRE.KIS.M.CA.T.07
Mã chứng quyền:,CVRE2009
Mã ISIN:,VN0CVRE20099
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,10 tháng
Ngày đáo hạn:,27/05/2021
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,30.999  đồng
Giá phát hành lần đầu:,1.400  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,số 128/2020/GCNCW-VSD do VSD cấp lần đầu ngày 13/08/2020; số 128/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 14/12/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,7.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
