Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ bằng ngoại tệ BLPH đợt 1/2009
Mã chứng khoán:,CPB0910023
Mã ISIN:,VNTB09100231
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,35/2009/GCNTP-VSD ngày 04/11/2009
Tổng số chứng khoán đăng ký:,830.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,83.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,15%/năm"
Cách thức trả lãi:,
Kỳ hạn:,01 năm
Ngày phát hành:,20/10/2009
Ngày đáo hạn:,20/10/2010
Nơi quản lý tại VSD:,Trụ sở chính
