Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 21/2003
Mã chứng khoán:,CP4A2103
Mã ISIN:,VN0CP4A21035
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,217/TTGDHCM-NY
Tổng số chứng khoán đăng ký:,4.390.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,439.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.84%/năm
Cách thức trả lãi:,"Trả trước, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,10/09/2003
Ngày đáo hạn:,10/09/2018
Nơi quản lý tại VSD:,Trụ sở chính
