Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2016
Mã chứng khoán:,TD1646468
Mã ISIN:,VNTD16464685
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 17/2016/GCNTP-VSD do VSD cấp ngày 28/01/2016, số 17/2016/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 27/05/2016"
Tổng số chứng khoán đăng ký:,59.658.956 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.965.895.600.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  28/01 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,28/01/2016
Ngày đáo hạn:,28/01/2046
Nơi quản lý tại VSD:,Trụ sở chính
