Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 33/2012
Mã chứng khoán:,TD1215033
Mã ISIN:,VNTD12150338
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 39/2012/GCNTP-VSD do VSD cấp ngày 17/05/2012, Số 39/2012/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 04/06/2012"
Tổng số chứng khoán đăng ký:,43.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,1%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá khi đáo hạn
Kỳ hạn:,03 năm
Ngày phát hành:,15/05/2012
Ngày đáo hạn:,15/05/2015
Nơi quản lý tại VSD:,Trụ sở chính
