Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 03 năm
Mã chứng khoán:,QHB1013013
Mã ISIN:,VNBB10130136
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,24/2010/GCNTP-VSD cấp ngày 01/4/2010
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,22/03/2010
Ngày đáo hạn:,22/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
