Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu chính phủ bằng ngoại tệ đấu thầu đợt 2/2009 kỳ hạn 03 năm
Mã chứng khoán:,CPD0912018
Mã ISIN:,VNTD09120187
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100 USD
Sàn giao dịch (*):,Trái phiếu ngoại tệ
Giấy chứng nhận ĐKCK:,21/2009/GCNTP-TTLK ngày 11/9/2009
Tổng số chứng khoán đăng ký:,100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.000.000 USD
Hình thức phát hành:,
Lãi suất:,3.9%/năm
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,3 năm
Ngày phát hành:,01/09/2009
Ngày đáo hạn:,01/09/2012
Nơi quản lý tại VSD:,Trụ sở chính
